cnum,instructor,cname,hours,rating
15121,"REID-MILLER, MARGARET",INTRO DATA STRUCTURS,10.950000000000001,3.5966666666666662
15121,"RILEY, RYAN",INTRO DATA STRUCTURS,13.202000000000002,4.07
15121,"STEHLIK, MARK",INTRO DATA STRUCTURS,9.309999999999999,4.484999999999999
15121,"XHAKAJ, Franceska",INTRO DATA STRUCTURS,14.05,2.9
15122,"BALZER, STEPHANIE",PRIN IMPRTV COMPTATN,14.66,3.14
15122,"BHAGAVATULA, SRUTI",PRIN IMPRTV COMPTATN,25.28,4.13
15122,"BOUCHER, SOLOMON",PRIN IMPRTV COMPTATN,25.34,3.94
15122,"CERVESATO, ILIANO",PRIN IMPRTV COMPTATN,15.961428571428572,3.859047619047619
15122,"GOMMERSTADT, HANNAH",PRIN IMPRTV COMPTATN,21.935000000000002,4.470000000000001
15122,"KAYNAR, ZELIHA DILSUN",PRIN IMPRTV COMPTATN,14.998181818181818,4.086363636363637
15122,"KOHLBRENNER, Anne",PRIN IMPRTV COMPTATN,26.119999999999997,4.55
15122,"LIANG, KYLE",PRIN IMPRTV COMPTATN,24.73,3.91
15122,"MEYERS, AARON",PRIN IMPRTV COMPTATN,22.205,4.484999999999999
15122,"RAZAK, SAQUIB",PRIN IMPRTV COMPTATN,16.092,4.5280000000000005
15122,"VIRTUE, PATRICK",PRIN IMPRTV COMPTATN,13.84,3.9299999999999997
15122,"WRIGHT, HYRUM",PRIN IMPRTV COMPTATN,11.69,4.08
15122,"XUN, RUIRAN",PRIN IMPRTV COMPTATN,22.799999999999997,4.574999999999999
15122,"YANG, JEAN",PRIN IMPRTV COMPTATN,12.585,3.895
15128,"CARRASQUEL, JACOBO",FRSHMN IMGRATN COURS,2.24,4.18
15128,"CORTINA, THOMAS",FRSHMN IMGRATN COURS,2.21,4.13
15129,"HARRAS, KHALED",FRESHMN IMMIGRTN II,5.745,4.5
15131,"CARRASQUEL, JACOBO",GREAT PRAC IDEAS CS,2.26,4.33
15150,"BROOKES, STEPHEN",PRIN FNCTIONL PRGMMG,13.746,3.9259999999999997
15150,"CRARY, KARL",PRIN FNCTIONL PRGMMG,14.265,4.21875
15150,"ERDMANN, MICHAEL",PRIN FNCTIONL PRGMMG,13.284545454545453,4.17
15150,"KAHN, David",PRIN FNCTIONL PRGMMG,14.48,4.63
15150,"KAYNAR, ZELIHA DILSUN",PRIN FNCTIONL PRGMMG,13.896,4.358
15150,"MULLER, STEFAN",PRIN FNCTIONL PRGMMG,18.59,4.55
15150,"NEUMANN, Jacob",PRIN FNCTIONL PRGMMG,19.869999999999997,4.25
15150,"PRUIKSMA, KLAAS",PRIN FNCTIONL PRGMMG,21.07,4.13
15150,"REIS, GISELLE",PRIN FNCTIONL PRGMMG,15.006666666666666,4.315
15151,"MACKEY, JOHN",MATH FOUNDATIONS CS,13.214000000000002,4.686
15151,"NEWSTEAD, Clive",MATH FOUNDATIONS CS,21.52,4.26
15151,"WANG, WEINA",MATH FOUNDATIONS CS,12.52,4.54
15155,"ADA, ANIL",COMPUTATIONAL LENS,7.5,4.67
15155,"KOTHARI, PRAVESH",COMPUTATIONAL LENS,7.5,4.5
15181,"VIRTUE, PATRICK",DEMYSTIFYING AI,4.5,4.5
15182,"HAMMOUD, MOHAMMAD",AI FOR MEDICINE,6.8,3.2
15190,"ANDERSEN, DAVID",TPCS INTERM PROGMG,6.19,4.75
15190,"KOSBIE, DAVID",TPCS INTERM PROGMG,6.13,4.56
15195,"SLEATOR, DANIEL",COMPTN PGMG I,3.745,4.154999999999999
15210,"ACAR, UMUT",PRL SEQ DATA STR ALG,13.342000000000002,3.7019999999999995
15210,"BLELLOCH, GUY",PRL SEQ DATA STR ALG,13.3025,4.19
15210,"BLUM, AVRIM",PRL SEQ DATA STR ALG,11.51,4.54
15210,"GARROD, CHARLES",PRL SEQ DATA STR ALG,14.016,4.295999999999999
15210,"HARPER, ROBERT",PRL SEQ DATA STR ALG,11.72,4.06
15210,"HEULE, MARIJN",PRL SEQ DATA STR ALG,14.585,3.8
15210,"OFLAZER, KEMAL",PRL SEQ DATA STR ALG,15.656,3.8980000000000006
15210,"SLEATOR, DANIEL",PRL SEQ DATA STR ALG,12.625,3.5300000000000002
15213,"ANDERSEN, DAVID",INTR CMPUTER SYSTEMS,16.26,4.32
15213,"BOUCHER, SOLOMON",INTR CMPUTER SYSTEMS,17.015,4.3149999999999995
15213,"BRYANT, RANDAL",INTR CMPUTER SYSTEMS,15.073333333333332,3.893333333333333
15213,"FRANCHETTI, FRANZ",INTR CMPUTER SYSTEMS,14.465,4.135
15213,"GIBBONS, PHILLIP",INTR CMPUTER SYSTEMS,14.495000000000001,3.935
15213,"GOLDSTEIN, SETH",INTR CMPUTER SYSTEMS,15.44,4.095
15213,"HARRAS, KHALED",INTR CMPUTER SYSTEMS,17.421666666666667,4.595
15213,"KESDEN, GREGORY",INTR CMPUTER SYSTEMS,15.94,3.835
15213,"LIANG, KYLE",INTR CMPUTER SYSTEMS,17.32,3.93
15213,"LUCIA, BRANDON",INTR CMPUTER SYSTEMS,16.113333333333333,4.146666666666667
15213,"RAILING, BRIAN",INTR CMPUTER SYSTEMS,17.384444444444444,4.252222222222222
15213,"WEINBERG, ZACHARY",INTR CMPUTER SYSTEMS,16.445,4.19
15214,"GARROD, CHARLES",PRIN 0-0 SFTWR CONST,14.78,4.08
15214,"HILTON, MICHAEL",PRIN 0-0 SFTWR CONST,14.53,4.14
15214,"KAESTNER, CHRISTIAN",PRIN 0-0 SFTWR CONST,16.26,3.98
15214,"VASILESCU, BOGDAN",PRIN 0-0 SFTWR CONST,16.51,3.98
15217,"AVIGAD, JEREMY",LOGIC & MECH REASNIN,8.3,4.8
15217,"HEULE, MARIJN",LOGIC & MECH REASNIN,8.0,4.7
15236,"MCCANN, JAMES",SAVING HUMANITY W CM,5.6,4.4
15251,"ADA, ANIL",GRT IDEAS THERTCL CS,14.692857142857141,4.755714285714285
15251,"ADA, ANIL",GRT THERTCL IDEAS CS,13.47,4.82
15251,"GOYAL, VIPUL",GRT IDEAS THERTCL CS,16.41,3.79
15251,"GURUSWAMI, VENKATESAN",GRT IDEAS THERTCL CS,16.44,3.83
15251,"HAEUPLER, BERNHARD",GRT IDEAS THERTCL CS,14.28,4.54
15251,"HAEUPLER, BERNHARD",GRT THERTCL IDEAS CS,13.43,4.5
15251,"KAPOUTSIS, CHRISTOS",GRT IDEAS THERTCL CS,15.01,4.4
15251,"KAPOUTSIS, CHRISTOS",GRT THERTCL IDEAS CS,15.8,4.83
15251,"PROCACCIA, ARIEL",GRT IDEAS THERTCL CS,14.239999999999998,4.6850000000000005
15251,"SUTNER, KLAUS",GRT IDEAS THERTCL CS,15.365,3.8850000000000002
15252,"ADA, ANIL",MORE GRT THEOR IN CS,4.403333333333333,4.796666666666667
15252,"GURUSWAMI, VENKATESAN",MORE GRT THEOR IN CS,4.25,4.56
15252,"HAEUPLER, BERNHARD",MORE GRT THEOR IN CS,5.5,4.53
15252,"ODONNELL, RYAN",MORE GRT THEOR IN CS,5.47,4.93
15252,"SUTNER, KLAUS",MORE GRT THEOR IN CS,3.8,4.47
15259,"HARCHOL-BALTER, MOR",PROBABILITY & COMPTG,12.15,4.816666666666666
15259,"WANG, WEINA",PROBABILITY & COMPTG,12.665,4.779999999999999
15260,"HARCHOL-BALTER, MOR",STATISTICS AND COMPT,5.045,4.48
15260,"WANG, WEINA",STATISTICS AND COMPT,4.949999999999999,4.46
15281,"DI CARO, GIANNI",AI RPRSNTN & PRB SLV,12.875,4.71
15281,"FANG, FEI",AI RPRSNTN & PRB SLV,10.23,4.18
15281,"KOLTER, ZICO",AI RPRSNTN & PRB SLV,10.58,4.22
15281,"ROSENTHAL, STEPHANIE",AI RPRSNTN & PRB SLV,10.270000000000001,4.166666666666667
15281,"VIRTUE, PATRICK",AI RPRSNTN & PRB SLV,10.543333333333333,4.303333333333334
15282,"HAMMOUD, MOHAMMAD",AI FOR MEDICINE,8.565000000000001,4.375
15288,"DI CARO, GIANNI",ML IN NUTSHELL,9.6,4.33
15292,"CORTINA, THOMAS",HISTORY OF COMPUTING,6.25,4.79
15292,"CORTINA, THOMAS",ST HISTORY COMUTNG,6.07,4.86
15294,"TOURETZKY, DAVID",RAPID PROTYP TEC,7.4875,4.09375
15294,"TOURETZKY, DAVID",ST: RAPID PROTYP TEC,7.633333333333333,3.926666666666667
15295,"KAPOUTSIS, CHRISTOS",COMPTN PGMG PBL SLVG,14.5,4.5
15295,"REIS, GISELLE",COMPTN PGMG PBL SLVG,14.5,5.0
15295,"SLEATOR, DANIEL",COMPTN PGMG II,3.285,4.855
15295,"SLEATOR, DANIEL",COMPTN PGMG PBL SLVG,3.5,4.57625
15296,"FRIEZE, CAROL",IMAGES OF COMPUTING,4.57,3.29
15296,"FRIEZE, CAROL",ST:IMAGES OF COMPTNG,6.15,3.69
15296,"FRIEZE, CAROL",WOMEN IN COMPUTING,5.0,3.88
15300,"ALDRICH, JONATHAN",RSRCH & INNOV IN CS,6.4475,3.77
15300,"MOWRY, TODD",RSRCH & INNOV IN CS,6.1,3.815
15300,"VASILESCU, BOGDAN",RSRCH & INNOV IN CS,6.705,3.7
15312,"BALZER, STEPHANIE",FNDTNS PROGRMG LANG,12.15,4.31
15312,"HARPER, ROBERT",FNDTNS PROGRMG LANG,14.744,4.326
15312,"HOFFMANN, JAN",FNDTNS PROGRMG LANG,13.012,4.414
15312,"REIS, GISELLE",FNDTNS PROGRMG LANG,15.666666666666666,4.666666666666667
15313,"KAESTNER, CHRISTIAN",FNDTNS SFTWR ENGNRNG,9.2,4.4
15313,"LE GOUES, CLAIRE",FNDTNS SFTWR ENGNRNG,9.2,4.4
15314,"BROOKES, STEPHEN",PRG LNG SEMANTICS,7.166666666666667,3.61
15316,"FREDRIKSON, MATTHEW",SFTWR FNDTN SEC PRIV,9.136,4.159999999999999
15316,"REIS, GISELLE",SFTWR FNDTN SEC PRIV,12.0,4.67
15316,"RILEY, RYAN",SFTWR FNDTN SEC PRIV,8.0,4.2
15316,"YANG, JEAN",SFTWR FNDTN SEC PRIV,7.33,4.6
15317,"CRARY, KARL",CONSTRUCTIVE LOGIC,8.8525,3.945
15317,"PFENNING, FRANK",CONSTRUCTIVE LOGIC,8.53,4.26
15317,"PLATZER, ANDRE",CONSTRUCTIVE LOGIC,11.19,2.89
15317,"PRUIKSMA, KLAAS",CONSTRUCTIVE LOGIC,10.33,2.81
15317,"REIS, GISELLE",CONSTRUCTIVE LOGIC,9.8875,4.7
15319,"GOLDSTEIN, SETH",CLOUD COMPUTING,20.086000000000002,4.226666666666667
15319,"SAKR, MAJD",CLOUD COMPUTING,20.09142857142857,4.0042857142857144
15322,"CORTINA, THOMAS",INTRO COMPUTER MUSIC,8.235,4.275
15322,"STILES, JESSE",INTRO COMPUTER MUSIC,7.153333333333333,3.6666666666666665
15322,"SULLIVAN, THOMAS",INTRO COMPUTER MUSIC,8.28,4.245
15323,"DANNENBERG, ROGER",COMPTR MUSIC SYSTEMS,6.8,3.8866666666666667
15330,"BAUER, LUJO",INTROD COMPTR SECRTY,9.059999999999999,4.46
15330,"BRUMLEY, DAVID",INTROD COMPTR SECRTY,8.84,4.42
15330,"PARNO, BRYAN",INTROD COMPTR SECRTY,8.925,4.7675
15330,"RILEY, RYAN",INTROD COMPTR SECRTY,10.25,3.88
15330,"SEKAR, VYAS",INTROD COMPTR SECRTY,8.55,4.5
15346,"RAILING, BRIAN",ST PRSPCTVS COMP ARC,12.399999999999999,4.75
15348,"RAZAK, SAQUIB",EMBEDDED SYSTEMS,12.776666666666666,4.25
15348,"RILEY, RYAN",EMBEDDED SYSTEMS,14.71,4.43
15351,"CHIDESTER, BENJAMIN",ALGO ADV DATA STRUCT,11.69,2.27
15351,"KINGSFORD, CARL",ALGO ADV DATA STRUCT,11.525,2.545
15351,"MA, JIAN",ALGO ADV DATA STRUCT,9.764999999999999,3.2533333333333334
15351,"MARCAIS, GUILLAUME",ALGO ADV DATA STRUCT,8.24,3.61
15351,"MOHIMANI, HOSEIN",ALGO ADV DATA STRUCT,7.805000000000001,2.71
15351,"RUFFALO, MATTHEW",ALGO ADV DATA STRUCT,8.92,4.0
15354,"SUTNER, KLAUS",COMPTNL DISCRTE MATH,11.7575,4.7125
15356,"GOYAL, VIPUL",INTRO CRYPTOGRAPHY,10.18,3.875
15356,"SHI, RUNTING",INTRO CRYPTOGRAPHY,10.25,4.42
15359,"HARCHOL-BALTER, MOR",PROBABILITY & COMPTG,12.23,4.95
15359,"VINAYAK, RASHMI KORLAKAI",PROBABILITY & COMPTG,12.09,4.5
15365,"DUESING, JAMES",EXPERIMNTL ANIMATION,9.5,3.585
15365,"HODGINS, JESSICA",EXPERIMNTL ANIMATION,9.5,3.335
15381,"DI CARO, GIANNI",AI RPRSNTN & PRB SLV,10.333333333333334,3.723333333333333
15381,"FANG, FEI",AI RPRSNTN & PRB SLV,12.34,2.76
15381,"LEE, TAI-SING",AI RPRSNTN & PRB SLV,9.56,3.05
15381,"SANDHOLM, TUOMAS",AI RPRSNTN & PRB SLV,9.6,3.36
15381,"TOURETZKY, DAVID",AI RPRSNTN & PRB SLV,12.11,2.92
15381,"VIRTUE, PATRICK",AI RPRSNTN & PRB SLV,9.57,4.3
15381,"WAIBEL, ALEXANDER",AI RPRSNTN & PRB SLV,9.33,3.28
15386,"LEE, TAI-SING",NEURAL COMPUTATION,10.7975,3.5324999999999998
15387,"LEE, TAI-SING",COMPTNL PERCEPTN,9.6775,3.955
15388,"KOLTER, ZICO",PRACTICAL DATA SCI,11.606666666666667,4.076666666666667
15388,"VIRTUE, PATRICK",PRACTICAL DATA SCI,8.0,4.25
15390,"HAMMOUD, MOHAMMAD",ENTREPRENEURSHIP CS,8.985,3.7699999999999996
15390,"KAIGLER, WILLIAM",ENTREPRENEURSHIP CS,5.2,3.9399999999999995
15390,"WAIBEL, ALEXANDER",ENTREPRENEURSHIP CS,6.09,3.77
15394,"TOURETZKY, DAVID",INTERMD RAPID PROTYP,7.24,4.2
15400,"ALDRICH, JONATHAN",RESRCH PRACTICUM CS,10.157499999999999,4.5375
15400,"MOWRY, TODD",RESRCH PRACTICUM CS,10.693333333333333,4.403333333333333
15400,"VASILESCU, BOGDAN",RESRCH PRACTICUM CS,9.64,4.8
15410,"ECKHARDT, DAVID",OP SYS DESIGN & IMPL,24.725,4.5520000000000005
15410,"OHALLARON, DAVID",OP SYS DESIGN & IMPL,24.426,4.478
15410,"RAILING, BRIAN",OP SYS DESIGN & IMPL,24.86,4.654999999999999
15411,"GOLDSTEIN, SETH",COMPILER DESIGN,22.179999999999996,4.29
15411,"HOFFMANN, JAN",COMPILER DESIGN,21.845,4.81
15412,"ECKHARDT, DAVID",OP SYSTM PRACTICUM,9.5,5.0
15413,"ROSSO-LLOPART, MANUEL",SFTWR ENGRG PRACTCUM,9.5,3.33
15414,"FREDRIKSON, MATTHEW",BUG CATCHING,9.41,3.9966666666666666
15414,"MARTINS, RUBEN",BUG CATCHING,9.42,4.14
15414,"PFENNING, FRANK",BUG CATCHING,9.115,4.455
15414,"PLATZER, ANDRE",BUG CATCHING,9.5,4.0
15415,"HAMMOUD, MOHAMMAD",DATABASE APPLICATNS,12.5,4.0
15417,"CRARY, KARL",HOT COMPILATION,9.68,4.595000000000001
15418,"BECKMANN, NATHAN",PRLL COMP ARC & PGMG,12.063333333333333,4.003333333333334
15418,"BRYANT, RANDAL",PRLL COMP ARC & PGMG,13.089999999999998,3.8533333333333335
15418,"CHEN, TIANQI",PRLL COMP ARC & PGMG,12.4,3.4
15418,"FATAHALIAN, KAYVON",PRLL COMP ARC & PGMG,13.45,4.76
15418,"KESDEN, GREGORY",PRLL COMP ARC & PGMG,13.8,3.41
15418,"MOWRY, TODD",PRLL COMP ARC & PGMG,14.398,3.912
15418,"RAILING, BRIAN",PRLL COMP ARC & PGMG,13.981666666666667,3.918333333333333
15421,"CHRISTIN, NICOLAS",INFR SECURTY & PRVCY,8.0,4.33
15421,"SADEH, NORMAN",INFR SECURTY & PRVCY,8.75,4.0
15424,"PLATZER, ANDRE",FNDN CYB PHY SYS,12.56,4.471666666666667
15437,"EPPINGER, JEFFREY",WEB APPLCTN DEVLPMNT,10.63,4.71
15437,"GARROD, CHARLES",WEB APPLCTN DEVLPMNT,12.2925,4.375
15437,"SUNSHINE, JOSHUA",WEB APPLCTN DEVLPMNT,12.5425,3.9175
15440,"AGARWAL, YUVRAJ",DISTRIBUTED SYSTEMS,14.6475,3.6574999999999998
15440,"ANDERSEN, DAVID",DISTRIBUTED SYSTEMS,13.58,3.79
15440,"BERGER, DANIEL",DISTRIBUTED SYSTEMS,14.1,4.203333333333333
15440,"HAMMOUD, MOHAMMAD",DISTRIBUTED SYSTEMS,14.208333333333334,3.4166666666666665
15440,"MILLER, HEATHER",DISTRIBUTED SYSTEMS,13.4,3.98
15440,"PILLAI, BABU",DISTRIBUTED SYSTEMS,14.13,4.134
15440,"SATYANARAYANAN, MAHADEV",DISTRIBUTED SYSTEMS,14.378,4.016
15440,"SESHAN, SRINIVASAN",DISTRIBUTED SYSTEMS,13.11,3.59
15440,"SHI, RUNTING",DISTRIBUTED SYSTEMS,15.22,4.05
15440,"VINAYAK, RASHMI KORLAKAI",DISTRIBUTED SYSTEMS,14.895,3.7249999999999996
15441,"CANEL, CHRISTOPHER",COMPUTER NETWORKS,14.08,3.5
15441,"HARRAS, KHALED",COMPUTER NETWORKS,19.0,4.928571428571429
15441,"SHERRY, JUSTINE",COMPUTER NETWORKS,14.442499999999999,3.5075000000000003
15441,"STEENKISTE, PETER",COMPUTER NETWORKS,14.969999999999999,3.37
15445,"CROTTY, ANDREW",DATABASE SYSTEMS,13.92,3.78
15445,"MA, Lin",DATABASE SYSTEMS,13.79,3.91
15445,"PAVLO, ANDREW",DATABASE SYSTEMS,13.317499999999999,4.297499999999999
15451,"GUPTA, ANUPAM",ALGORITHM DES & ANLS,11.549999999999999,4.373333333333334
15451,"KAPOUTSIS, CHRISTOS",ALGORITHM DES & ANLS,13.0475,4.7625
15451,"KINGSFORD, CARL",ALGORITHM DES & ANLS,12.344999999999999,3.52
15451,"MILLER, GARY",ALGORITHM DES & ANLS,14.39,3.295
15451,"SHI, RUNTING",ALGORITHM DES & ANLS,13.92,4.1
15451,"SLEATOR, DANIEL",ALGORITHM DES & ANLS,13.002857142857142,3.915714285714286
15451,"SUTNER, KLAUS",ALGORITHM DES & ANLS,15.62,2.75
15451,"WOODRUFF, DAVID",ALGORITHM DES & ANLS,12.36,4.44
15453,"KAPOUTSIS, CHRISTOS",FRML LNG ATMT & CMPB,17.0,5.0
15453,"SUTNER, KLAUS",FRML LNG ATMT & CMPB,10.375,4.335
15455,"BLUM, LENORE",UG COMPLEX THEORY,8.63,4.29
15455,"BLUM, MANUEL",UG COMPLEX THEORY,8.63,4.25
15455,"GURUSWAMI, VENKATESAN",UG COMPLEX THEORY,13.93,3.81
15455,"KAPOUTSIS, CHRISTOS",UG COMPLEX THEORY,8.833333333333334,4.89
15455,"KOTHARI, PRAVESH",UG COMPLEX THEORY,9.65,4.755000000000001
15455,"MOSHEIFF, JONATHAN",UG COMPLEX THEORY,14.28,3.77
15455,"ODONNELL, RYAN",UG COMPLEX THEORY,9.459999999999999,4.510000000000001
15455,"SUTNER, KLAUS",UG COMPLEX THEORY,11.085,3.52
15456,"MILLER, GARY",COMPUTNL GEOMETRY,8.0,4.5
15458,"CRANE, KEENAN",DISCRT DIFF GEOMETR,9.469999999999999,4.2700000000000005
15459,"ODONNELL, RYAN",QUANTUM COMPUTATION,7.73,4.885
15462,"CRANE, KEENAN",COMPUTER GRAPHICS,13.265,4.385
15462,"MCCANN, JAMES",COMPUTER GRAPHICS,13.25,4.44
15462,"OTOOLE, MATTHEW",COMPUTER GRAPHICS,13.25,4.44
15462,"POLLARD, NANCY",COMPUTER GRAPHICS,12.966,4.0920000000000005
15463,"GKIOULEKAS, IOANNIS",COMPUTATNL PHOTGRPHY,12.986,4.642
15464,"POLLARD, NANCY",TECHNICAL ANIMATION,9.0,4.42
15465,"DUESING, JAMES",ANIMATION ART & TECH,11.5,3.375
15465,"HODGINS, JESSICA",ANIMATION ART & TECH,11.5,3.375
15466,"MCCANN, JAMES",COMPTR GAME PROGRMNG,12.558,4.43
15468,"GKIOULEKAS, IOANNIS",PHYSICS-BASED REN,10.63,5.0
15468,"GKIOULEKAS, IOANNIS",ST PHYSICS-BASED REN,10.25,4.75
15469,"DADFAR, Oscar",ST:VISUAL COMP SYST,8.6,5.0
15469,"MCCANN, JAMES",ST: ALGO TEXTILES DS,7.625,4.25
15469,"POLLARD, NANCY",ST:VISUAL COMP SYST,8.6,5.0
15482,"ROSENTHAL, STEPHANIE",AUTONOMOUS AGENTS,10.549999999999999,4.266666666666667
15482,"SIMMONS, REID",AUTONOMOUS AGENTS,10.549999999999999,4.266666666666667
15483,"PROCACCIA, ARIEL","ST:TRTH, JST, ALGRTH",10.0,5.0
15483,"PSOMAS, CHRISTOS ALEXAN","ST:TRTH, JST, ALGRTH",10.0,5.0
15487,"RILEY, RYAN",INTRO CMP SECURITY,11.125,4.415
15487,"SEKAR, VYAS",INTRO CMP SECURITY,8.46,4.38
15489,"KOLTER, ZICO",RES PRCTCL DATA SCI,9.5,4.5
15494,"TOURETZKY, DAVID",COGNITIVE ROBOTICS,9.32,3.7699999999999996
15498,"SINGH, RITA",CMP FRSCS INVTGV INT,6.0,4.3
15503,"BLUM, MANUEL",ST:THRTCL CRPTOGPHY,6.5,3.8
15503,"GOYAL, VIPUL",INTRO CRYPTOGRAPHY,6.5,4.0
15513,"ANDERSEN, DAVID",INTRO COMPUTER SYSTM,18.72,4.8
15513,"FRANCHETTI, FRANZ",INTRO COMPUTER SYSTM,17.259999999999998,4.655
15513,"GOLDSTEIN, SETH",INTRO COMPUTER SYSTM,17.44666666666667,4.756666666666667
15513,"LIANG, KYLE",INTRO COMPUTER SYSTM,18.2,4.77
15513,"RAILING, BRIAN",INTRO COMPUTER SYSTM,17.68357142857143,4.639285714285714
15513,"WEINBERG, ZACHARY",INTRO COMPUTER SYSTM,18.45,4.713333333333334
15539,"KOSBIE, DAVID",CS PEDAGOGY,11.02,3.75
15539,"STEHLIK, MARK",CS PEDAGOGY,9.2,4.2
15604,"ECKHARDT, DAVID",IMMIGRATION COURSE,2.0,5.0
15604,"OHALLARON, DAVID",IMMIGRATION COURSE,2.0,5.0
15605,"ECKHARDT, DAVID",OPRG SYS DSG IMPLMN,24.60222222222222,4.779999999999999
15605,"OHALLARON, DAVID",OPRG SYS DSG IMPLMN,24.8475,4.89
15605,"RAILING, BRIAN",OPRG SYS DSG IMPLMN,24.244999999999997,4.85
15611,"GOLDSTEIN, SETH",COMPILER DESIGN,24.099999999999998,4.423333333333333
15611,"HOFFMANN, JAN",COMPILER DESIGN,23.479999999999997,4.52
15614,"FREDRIKSON, MATTHEW",BUG CATCHING,15.0,3.215
15614,"MARTINS, RUBEN",BUG CATCHING,8.0,5.0
15614,"PFENNING, FRANK",BUG CATCHING,9.5,4.5
15614,"PLATZER, ANDRE",BUG CATCHING,16.0,3.43
15618,"BECKMANN, NATHAN",PRLL COMP ARC & PGMG,14.806666666666667,4.579999999999999
15618,"BRYANT, RANDAL",PRLL COMP ARC & PGMG,16.166666666666668,4.713333333333334
15618,"CHEN, TIANQI",PRLL COMP ARC & PGMG,14.24,4.21
15618,"FATAHALIAN, KAYVON",PRLL COMP ARC & PGMG,17.63,4.96
15618,"KESDEN, GREGORY",PRLL COMP ARC & PGMG,17.23,4.08
15618,"MOWRY, TODD",PRLL COMP ARC & PGMG,16.268,4.542
15618,"RAILING, BRIAN",PRLL COMP ARC & PGMG,16.061666666666667,4.418333333333334
15619,"GOLDSTEIN, SETH",CLOUD COMPUTING,24.837,4.05
15619,"SAKR, MAJD",CLOUD COMPUTING,25.124117647058824,4.176176470588236
15621,"GOYAL, VIPUL",SPEC TPCS COMPUT SCI,9.0,3.33
15621,"MCCARTHY, MICHAEL",SPEC TPCS COMPUT SCI,8.125,4.04
15621,"SHI, RUNTING",SPEC TPCS COMPUT SCI,8.0,4.75
15621,"ZETLIN-JONES, ARIEL",SPEC TPCS COMPUT SCI,7.625,4.125
15622,"CORTINA, THOMAS",INTRO COMPUTER MUSIC,9.585,4.5
15622,"STILES, JESSE",INTRO COMPUTER MUSIC,8.5,4.333333333333333
15622,"SULLIVAN, THOMAS",INTRO COMPUTER MUSIC,9.585,4.5
15623,"DANNENBERG, ROGER",COMPTR MUSIC SYSTEMS,8.5,4.223333333333334
15624,"PLATZER, ANDRE",LOG FNDN CYB PHY SYS,14.276666666666666,4.193333333333333
15637,"EPPINGER, JEFFREY",WEB APPLCTN DEVLPMNT,13.13,4.65
15637,"GARROD, CHARLES",WEB APPLCTN DEVLPMNT,15.505,4.4750000000000005
15637,"SUNSHINE, JOSHUA",WEB APPLCTN DEVLPMNT,15.528333333333334,4.261666666666667
15640,"AGARWAL, YUVRAJ",DISTRIBUTED SYSTEMS,16.935,4.5649999999999995
15640,"ANDERSEN, DAVID",DISTRIBUTED SYSTEMS,17.43,4.38
15640,"BERGER, DANIEL",DISTRIBUTED SYSTEMS,16.395,4.7524999999999995
15640,"HAMMOUD, MOHAMMAD",DISTRIBUTED SYSTEMS,17.23,4.76
15640,"MILLER, HEATHER",DISTRIBUTED SYSTEMS,16.04,4.32
15640,"PILLAI, BABU",DISTRIBUTED SYSTEMS,16.226,4.522
15640,"SATYANARAYANAN, MAHADEV",DISTRIBUTED SYSTEMS,16.364,4.506
15640,"SESHAN, SRINIVASAN",DISTRIBUTED SYSTEMS,16.95,4.44
15640,"SHI, RUNTING",DISTRIBUTED SYSTEMS,16.82,4.42
15640,"VINAYAK, RASHMI KORLAKAI",DISTRIBUTED SYSTEMS,16.119999999999997,4.51
15641,"CANEL, CHRISTOPHER",COMPUTER NETWORKS,17.33,3.67
15641,"SHERRY, JUSTINE",COMPUTER NETWORKS,17.044999999999998,4.175
15641,"STEENKISTE, PETER",COMPUTER NETWORKS,17.474,4.002
15645,"CROTTY, ANDREW",DATABASE SYSTEMS,14.35,4.61
15645,"MA, Lin",DATABASE SYSTEMS,14.65,4.52
15645,"PAVLO, ANDREW",DATABASE SYSTEMS,15.43,4.795
15649,"GIBSON, GARTH",SEMINAR DATA SYSTEMS,10.03,4.773333333333333
15649,"PAVLO, ANDREW",SEMINAR DATA SYSTEMS,15.105,4.93
15649,"SAKR, MAJD",SEMINAR DATA SYSTEMS,12.373999999999999,4.782
15650,"CHIDESTER, BENJAMIN",ALGO ADV DATA STRUCT,11.5,3.17
15650,"KINGSFORD, CARL",ALGO ADV DATA STRUCT,11.995,3.735
15650,"MA, JIAN",ALGO ADV DATA STRUCT,10.738333333333335,4.008333333333334
15650,"MARCAIS, GUILLAUME",ALGO ADV DATA STRUCT,10.02,4.02
15650,"MOHIMANI, HOSEIN",ALGO ADV DATA STRUCT,10.010000000000002,4.01
15650,"RUFFALO, MATTHEW",ALGO ADV DATA STRUCT,9.82,4.18
15651,"GUPTA, ANUPAM",ALGORITHM DES & ANLS,15.566666666666668,4.676666666666667
15651,"KINGSFORD, CARL",ALGORITHM DES & ANLS,15.739999999999998,4.529999999999999
15651,"MILLER, GARY",ALGORITHM DES & ANLS,17.975,3.855
15651,"SHI, RUNTING",ALGORITHM DES & ANLS,14.0,4.0
15651,"SLEATOR, DANIEL",ALGORITHM DES & ANLS,15.959999999999999,4.482857142857143
15651,"SUTNER, KLAUS",ALGORITHM DES & ANLS,18.6,3.0
15651,"WOODRUFF, DAVID",ALGORITHM DES & ANLS,14.885,4.6125
15652,"BALZER, STEPHANIE",FNDTN PROGMG LANGUAG,14.0,4.67
